auction_id,national_id,total_auctions_participated,total_auctions_won,total_bids_history,historical_win_rate,bids_to_wins_ratio,starting_price,final_price,minimum_bid_increment,auction_duration_minutes,number_of_unique_bidders,total_bids_in_auction,bids_count_in_auction,bid_share_in_auction,avg_seconds_between_bids,first_bid_time_from_start_minutes,last_bid_time_to_end_minutes,used_minimum_increment_ratio,bid_increment_avg,aggressive_bidding_flag,early_entry_flag,late_exit_flag,won_auction_flag,suspicious_score_generation,suspicious_label
AUC_1314,2358197138,86,36,635,0.4186,17.6389,407828,449143,20000,180,13,155,15,0.0968,404.57,15.52,21.76,0.2118,39306.7,0,1,0,0,0.0427,0
AUC_1132,2484214994,111,47,543,0.4234,11.5532,1595601,1856985,1000,90,18,283,8,0.0283,415.35,45.29,11.99,0.2335,1441.26,0,0,0,0,0.0746,0
AUC_1350,2751358159,108,4,3024,0.037,756.0,624317,839673,5000,180,16,115,42,0.3652,107.97,50.06,25.01,0.851,5482.44,0,0,0,0,0.8096,1
AUC_1092,2051765386,2,1,15,0.5,15.0,1789904,1901884,20000,180,23,367,5,0.0136,720.34,34.61,89.99,0.5218,75889.11,0,0,0,0,0.0448,0
AUC_1394,2069759362,53,1,1066,0.0189,1066.0,308453,359617,1000,120,20,251,17,0.0677,11.72,3.83,3.72,0.771,2185.59,0,1,1,0,0.7551,1
AUC_1041,1555320119,77,20,423,0.2597,21.15,1129861,1192684,1000,180,16,112,9,0.0804,286.87,123.25,7.22,0.4817,2594.59,0,0,1,1,0.193,0
AUC_1358,1054478697,102,49,1065,0.4804,21.7347,393707,413349,2000,120,20,94,14,0.1489,332.52,16.63,44.85,0.4375,5599.73,0,0,0,1,0.0606,0
AUC_1235,1395929560,109,54,1339,0.4954,24.7963,1440761,1581268,10000,120,16,68,15,0.2206,331.81,18.26,36.78,0.3011,24794.73,0,0,0,1,0.1169,0
AUC_1003,1299196409,26,5,96,0.1923,19.2,717578,895335,1000,240,21,364,8,0.022,611.58,152.44,156.98,0.2517,2666.66,0,0,0,1,0.0361,0
AUC_1218,2167058649,46,1,1372,0.0217,1372.0,684438,786734,1000,90,20,228,25,0.1096,66.53,15.19,0.11,0.7084,1189.09,1,0,1,0,0.7206,0
AUC_1387,1053235411,27,6,109,0.2222,18.1667,1953915,2394925,5000,30,8,101,7,0.0693,400.0,21.46,20.23,0.3246,18548.77,0,0,0,0,0.1636,0
AUC_1184,1263073567,76,9,578,0.1184,64.2222,1348044,1410439,1000,60,11,149,2,0.0134,406.19,41.68,0.22,0.6958,1984.38,0,0,1,0,0.1885,0
AUC_1129,1298869486,43,1,375,0.0233,375.0,1090825,1253522,1000,180,19,85,27,0.3176,17.11,27.32,3.35,0.8229,1066.88,1,0,1,0,0.9653,1
AUC_1016,2338360617,11,0,106,0.0,106.0,795735,952040,10000,240,5,49,5,0.102,350.8,149.21,51.21,0.392,37064.0,0,0,0,1,0.3662,0
AUC_1020,2033889073,39,9,218,0.2308,24.2222,486894,544719,20000,90,20,98,2,0.0204,322.7,0.86,33.89,0.5047,83596.66,0,1,0,0,0.151,0
AUC_1280,1258632199,48,19,147,0.3958,7.7368,429225,441987,2000,60,18,99,10,0.101,246.55,41.03,9.51,0.6368,4111.66,0,0,0,0,0.0437,0
AUC_1254,1094205238,31,3,106,0.0968,35.3333,672347,731651,2000,90,8,63,12,0.1905,318.96,36.9,7.23,0.3286,3048.39,0,0,1,0,0.1782,0
AUC_1025,2822323501,53,21,359,0.3962,17.0952,98741,108638,1000,240,15,115,10,0.087,117.11,226.45,19.56,0.2192,1429.58,0,0,1,0,0.2176,0
AUC_1052,2974806432,20,8,87,0.4,10.875,791892,953548,1000,180,4,26,14,0.5385,107.55,4.59,60.73,0.4203,2407.18,0,1,0,0,0.1093,0
AUC_1341,2313168188,81,10,629,0.1235,62.9,319551,398475,5000,180,7,64,8,0.125,214.01,65.91,22.52,0.5812,5180.24,0,0,0,0,0.3232,1
AUC_1210,2046946497,94,4,2461,0.0426,615.25,308522,360919,10000,120,3,43,32,0.7442,54.35,6.31,7.86,0.9036,17589.48,1,1,1,0,0.99,1
AUC_1367,1764833736,7,2,54,0.2857,27.0,468777,549438,2000,90,19,105,9,0.0857,162.83,46.85,0.3,0.5308,5103.79,0,0,1,0,0.1585,0
AUC_1097,1789200231,13,1,47,0.0769,47.0,1610475,2008570,20000,240,17,130,4,0.0308,481.63,15.09,166.36,0.3612,56164.68,0,1,0,1,0.1604,0
AUC_1281,2577998876,2,0,16,0.0,16.0,1024771,1136785,2000,90,9,111,5,0.045,440.91,11.48,27.91,0.361,7851.4,0,0,0,0,0.1756,0
AUC_1049,2692975316,117,9,1220,0.0769,135.5556,648857,713321,2000,90,15,132,30,0.2273,84.93,6.98,3.74,0.8257,3176.22,0,1,1,0,0.7368,1
AUC_1178,1257037517,21,1,224,0.0476,224.0,157915,190780,1000,120,3,53,21,0.3962,11.11,2.44,2.36,0.8917,1956.45,1,1,1,0,0.99,1
AUC_1136,1748793303,30,4,165,0.1333,41.25,941487,1168414,20000,60,7,58,8,0.1379,957.99,13.75,10.98,0.2826,33548.43,0,0,0,0,0.1057,0
AUC_1173,1907682718,66,0,210,0.0,210.0,810454,845138,20000,240,12,123,7,0.0569,116.7,106.51,2.11,0.3765,52352.96,0,0,1,0,0.3128,0
AUC_1085,2651676334,17,3,186,0.1765,62.0,828689,1066541,5000,180,7,22,15,0.6818,416.46,97.24,7.32,0.5204,5787.1,0,0,1,1,0.5015,1
AUC_1136,1627509472,30,8,408,0.2667,51.0,195286,250551,2000,180,6,16,12,0.75,345.95,117.0,44.32,0.4828,2557.6,0,0,0,0,0.3621,0
AUC_1199,1441832123,38,2,344,0.0526,172.0,983124,1175132,20000,60,17,108,6,0.0556,706.35,41.1,18.11,0.5038,39593.19,0,0,0,0,0.2815,1
AUC_1142,1527331550,47,5,225,0.1064,45.0,1890690,2077846,5000,60,10,80,10,0.125,119.06,32.64,18.29,0.3721,15356.08,0,0,0,0,0.1137,0
AUC_1099,2048623965,10,3,38,0.3,12.6667,1873570,2197294,1000,60,22,109,7,0.0642,1037.67,40.73,25.62,0.239,2537.95,0,0,0,1,0.1451,0
AUC_1225,2477168787,87,3,1494,0.0345,498.0,1834070,2550918,10000,120,12,63,37,0.5873,54.56,20.59,0.86,0.8109,14311.64,1,0,1,0,0.9181,1
AUC_1042,2384883118,30,1,777,0.0333,777.0,665604,724756,20000,180,17,99,26,0.2626,14.56,34.61,14.81,0.9044,25336.3,1,0,1,0,0.9835,1
AUC_1029,1691185644,98,1,2473,0.0102,2473.0,1830758,2081731,1000,120,10,120,41,0.3417,54.57,6.84,2.81,0.8456,1240.38,1,1,1,1,0.7664,1
AUC_1261,1917767221,45,1,1120,0.0222,1120.0,1873462,2488376,1000,30,5,54,31,0.5741,58.48,5.54,2.61,0.9014,1234.29,1,0,1,0,0.9348,1
AUC_1301,2837860457,9,3,48,0.3333,16.0,191308,223532,1000,90,15,58,4,0.069,758.97,29.4,43.62,0.1719,2062.79,0,0,0,0,0.0416,0
AUC_1097,2914363676,12,4,82,0.3333,20.5,263268,315947,1000,60,3,25,8,0.32,1059.62,42.98,33.0,0.2917,1205.14,0,0,0,1,0.1373,0
AUC_1154,1469280749,48,10,228,0.2083,22.8,1544505,1807675,1000,240,3,13,5,0.3846,157.28,130.25,23.66,0.5756,1791.4,0,0,1,1,0.2187,0
AUC_1374,2339898466,78,2,1751,0.0256,875.5,1163998,1391071,1000,60,18,87,27,0.3103,20.39,13.49,3.84,0.7164,1814.35,1,0,1,0,0.9853,0
AUC_1052,1800178606,78,15,509,0.1923,33.9333,1061548,1194990,20000,120,9,116,10,0.0862,183.67,60.94,18.11,0.2572,41284.98,0,0,0,0,0.1409,0
AUC_1085,2003753558,7,2,24,0.2857,12.0,188030,212311,1000,120,8,97,1,0.0103,710.67,89.35,60.24,0.4687,1306.96,0,0,0,0,0.0304,0
AUC_1095,1028635521,26,1,402,0.0385,402.0,1465540,1569094,5000,180,21,326,25,0.0767,7.73,3.76,10.67,0.7912,10436.63,1,1,1,0,0.8973,1
AUC_1227,1475346741,16,2,48,0.125,24.0,1546070,1941223,20000,240,5,87,4,0.046,438.68,86.0,31.57,0.6392,27032.46,0,0,0,0,0.213,0
AUC_1292,1879190387,29,9,241,0.3103,26.7778,647797,721538,2000,240,14,213,11,0.0516,188.31,145.56,31.39,0.2664,3875.04,0,0,0,1,0.0611,0
AUC_1077,2011409715,65,1,2140,0.0154,2140.0,1419035,1615521,10000,180,12,150,26,0.1733,38.65,28.24,26.88,0.8439,14873.43,1,0,0,0,0.8784,1
AUC_1099,1396528519,10,2,24,0.2,12.0,1132368,1405332,10000,240,4,54,5,0.0926,169.6,114.46,41.15,0.3754,27532.11,0,0,0,1,0.0313,0
AUC_1212,2886339622,118,4,2795,0.0339,698.75,1923223,2246854,2000,120,8,114,24,0.2105,34.6,9.72,4.71,0.8997,3422.23,1,1,1,0,0.8797,1
AUC_1364,2682625205,24,7,87,0.2917,12.4286,983359,1203503,20000,90,19,287,4,0.0139,1188.91,15.61,61.05,0.2419,51188.98,0,0,0,0,0.0533,0
AUC_1024,2883831921,44,5,255,0.1136,51.0,1125715,1364092,2000,180,24,155,14,0.0903,152.91,46.66,12.5,0.2341,5023.37,0,0,1,0,0.2167,0
AUC_1221,1566078673,94,25,1308,0.266,52.32,102540,106745,20000,90,21,262,13,0.0496,140.9,20.61,6.11,0.4435,34628.53,0,0,1,1,0.1296,0
AUC_1098,1507918623,120,5,1263,0.0417,252.6,115353,131177,5000,180,11,189,31,0.164,38.18,28.15,10.03,0.831,8566.64,1,0,1,0,0.8385,1
AUC_1381,1371415880,26,2,92,0.0769,46.0,1731641,1777172,20000,180,19,166,3,0.0181,1162.06,4.24,97.89,0.1997,70291.92,0,1,0,1,0.1794,0
AUC_1182,2333541859,111,2,2789,0.018,1394.5,726182,944125,2000,120,3,51,28,0.549,44.31,7.73,13.49,0.605,2782.41,1,1,1,0,0.99,1
AUC_1381,2119381707,129,7,1803,0.0543,257.5714,1914992,2244084,20000,120,23,212,36,0.1698,49.07,27.37,10.52,0.8364,20632.04,1,0,1,0,0.8318,1
AUC_1197,2241321523,48,3,395,0.0625,131.6667,1953651,2318228,10000,90,23,311,11,0.0354,69.9,38.38,1.89,0.1983,23226.85,0,0,1,0,0.4516,1
AUC_1029,1956087424,79,7,425,0.0886,60.7143,115553,118592,2000,60,15,185,4,0.0216,141.45,44.21,1.41,0.6234,4659.34,0,0,1,1,0.1905,0
AUC_1391,1968277874,37,0,779,0.0,779.0,537849,622782,1000,180,24,277,16,0.0578,117.72,33.5,18.54,0.7499,1797.69,0,0,1,0,0.7863,1
AUC_1207,1663271494,104,1,1299,0.0096,1299.0,1011758,1105135,1000,120,6,59,31,0.5254,88.07,6.45,13.46,0.678,1931.3,0,1,1,0,0.8779,1
AUC_1035,2601969064,70,30,434,0.4286,14.4667,1010426,1187468,10000,30,16,223,10,0.0448,328.13,16.95,0.88,0.4352,24471.35,0,0,1,0,0.0602,0
AUC_1260,1223415571,91,6,1718,0.0659,286.3333,1136422,1300081,20000,60,22,303,31,0.1023,20.43,14.23,1.78,0.7906,23312.4,1,0,1,0,0.8446,1
AUC_1109,2450272023,79,0,2290,0.0,2290.0,1269404,1517342,2000,30,6,89,18,0.2022,86.23,4.31,2.71,0.7948,2572.41,0,0,1,0,0.6968,1
AUC_1371,1855494676,11,2,23,0.1818,11.5,1827167,2252254,5000,90,8,84,3,0.0357,469.16,31.59,57.82,0.2618,10742.09,0,0,0,0,0.0533,0
AUC_1067,1624108376,21,3,145,0.1429,48.3333,516656,591196,20000,90,18,202,6,0.0297,183.03,42.69,2.27,0.622,42258.85,0,0,1,0,0.2492,1
AUC_1189,1832531434,22,1,169,0.0455,169.0,1382549,1603612,20000,90,22,107,29,0.271,34.73,26.78,3.14,0.6017,23465.01,1,0,1,0,0.8838,1
AUC_1106,1529715185,70,3,1281,0.0429,427.0,95915,114587,10000,120,6,79,25,0.3165,63.33,11.35,2.88,0.9313,19221.55,1,1,1,0,0.9547,1
AUC_1074,2864613617,67,15,856,0.2239,57.0667,1568282,1646592,5000,240,12,187,17,0.0909,275.74,147.6,40.27,0.4879,10346.38,0,0,0,0,0.2376,1
AUC_1306,2598509576,55,24,522,0.4364,21.75,1181626,1243545,20000,180,10,171,7,0.0409,349.52,45.03,71.97,0.3824,47311.81,0,0,0,0,0.0358,0
AUC_1053,1890957058,62,25,308,0.4032,12.32,899728,1129566,1000,120,4,70,6,0.0857,132.98,79.14,10.0,0.6939,2178.95,0,0,1,0,0.1411,0
AUC_1236,2468428900,138,1,1826,0.0072,1826.0,1335051,1593755,1000,180,13,58,36,0.6207,119.4,21.57,12.4,0.697,1539.47,0,1,1,0,0.9179,1
AUC_1007,2215045765,58,3,928,0.0517,309.3333,591463,689566,20000,180,10,145,28,0.1931,32.12,21.52,17.85,0.641,26344.25,1,1,1,0,0.9135,1
AUC_1323,1364167915,105,7,2457,0.0667,351.0,1000949,1410415,10000,120,3,36,31,0.8611,67.35,6.77,7.16,0.7741,10399.03,1,1,1,0,0.99,1
AUC_1138,2259978783,17,8,141,0.4706,17.625,136123,148222,5000,180,13,203,8,0.0394,429.99,12.25,68.57,0.2821,10179.49,0,1,0,0,0.0727,0
AUC_1134,1178960397,52,0,1203,0.0,1203.0,1716580,1960575,2000,180,15,122,34,0.2787,40.66,17.2,5.21,0.6826,2604.76,1,1,1,1,0.9128,1
AUC_1091,1950653767,35,1,579,0.0286,579.0,1689377,2072636,2000,180,5,88,38,0.4318,87.97,24.32,11.76,0.6943,2362.41,0,0,1,0,0.8664,1
AUC_1239,1487209736,31,10,267,0.3226,26.7,1860496,2171931,20000,180,19,121,6,0.0496,1077.84,74.42,122.89,0.2147,89497.01,0,0,0,0,0.0352,0
AUC_1229,2939792625,4,0,14,0.0,14.0,733575,780219,1000,60,9,104,9,0.0865,820.32,17.53,34.4,0.1583,3084.75,0,0,0,0,0.2241,0
AUC_1253,1714747567,18,5,45,0.2778,9.0,596121,736915,2000,120,7,96,2,0.0208,388.92,101.51,19.6,0.2145,2580.86,0,0,0,0,0.01,1
AUC_1106,2525876676,47,14,401,0.2979,28.6429,91543,115753,10000,180,5,17,10,0.5882,434.64,11.85,18.41,0.391,31056.85,0,1,1,0,0.3347,1
AUC_1326,1054773059,76,0,1766,0.0,1766.0,975636,1220442,20000,180,23,206,21,0.1019,18.15,30.71,12.66,0.9,42655.06,1,0,1,0,0.8293,1
AUC_1226,1318608510,15,1,162,0.0667,162.0,957877,1024457,1000,60,12,56,18,0.3214,20.26,7.73,4.07,0.857,1570.67,1,0,1,0,0.9254,1
AUC_1081,1516993098,35,3,168,0.0857,56.0,1376889,1425350,2000,120,13,202,8,0.0396,938.36,69.2,39.76,0.3838,5744.8,0,0,0,0,0.086,0
AUC_1285,2664523526,18,8,64,0.4444,8.0,844035,1047288,2000,60,11,183,11,0.0601,178.64,41.2,2.81,0.3706,3330.42,0,0,1,1,0.0737,0
AUC_1146,2994388714,77,0,996,0.0,996.0,323859,337762,1000,30,9,114,18,0.1579,63.86,6.48,2.9,0.9906,1233.05,1,0,1,0,0.8201,0
AUC_1187,1709743777,37,3,94,0.0811,31.3333,1296955,1615341,5000,120,5,88,7,0.0795,67.98,109.63,6.65,0.6547,7726.14,0,0,1,1,0.2572,0
AUC_1390,2031985323,128,5,1464,0.0391,292.8,1520840,1902243,1000,180,7,82,28,0.3415,46.89,10.82,17.87,0.9642,1055.02,1,1,1,0,0.99,1
AUC_1065,2272433172,75,2,1010,0.0267,505.0,733758,816718,5000,120,11,119,14,0.1176,9.01,22.43,4.78,0.5739,7133.41,0,0,1,0,0.734,1
AUC_1076,2790760836,60,29,247,0.4833,8.5172,1560605,1672133,1000,120,22,130,2,0.0154,65.68,49.1,2.17,0.2942,1491.73,0,0,1,1,0.2043,0
AUC_1388,2092097776,57,5,419,0.0877,83.8,91108,110901,2000,120,9,148,8,0.0541,52.53,76.74,11.23,0.4831,5880.4,0,0,1,1,0.371,0
AUC_1025,1286503410,36,10,206,0.2778,20.6,1719385,1969443,2000,90,24,325,3,0.0092,416.11,19.91,29.07,0.3081,2522.32,0,0,0,0,0.2071,0
AUC_1213,1684464930,89,3,2172,0.0337,724.0,211480,236997,1000,90,16,69,30,0.4348,53.41,1.1,6.37,0.6343,1282.12,1,1,1,0,0.8869,1
AUC_1231,1919200950,28,6,308,0.2143,51.3333,385813,466121,5000,60,16,193,11,0.057,472.21,25.74,1.36,0.3195,16322.16,0,0,1,1,0.0598,1
AUC_1006,2758121520,97,17,560,0.1753,32.9412,1152602,1313191,20000,240,14,210,6,0.0286,289.74,82.68,67.49,0.301,52942.14,0,0,0,1,0.161,0
AUC_1247,2533836514,30,0,189,0.0,189.0,1691840,2047649,10000,90,12,104,1,0.0096,392.6,73.1,37.8,0.104,15064.95,0,0,0,0,0.1804,0
AUC_1255,1758298379,25,0,456,0.0,456.0,284601,348916,1000,120,11,150,16,0.1067,7.96,7.69,2.77,0.7901,1691.96,0,1,1,0,0.7565,1
AUC_1107,1202149498,35,0,482,0.0,482.0,1425946,1736990,5000,180,3,45,31,0.6889,89.4,15.68,19.35,0.7254,5590.19,0,1,1,0,0.8431,1
AUC_1013,2741821994,125,6,3572,0.048,595.3333,1359096,1433480,20000,90,24,160,14,0.0875,115.45,11.64,1.03,0.9232,31287.3,0,0,1,0,0.5688,0
AUC_1221,1956560582,23,4,214,0.1739,53.5,524127,609303,10000,30,6,56,4,0.0714,890.48,17.26,4.77,0.1551,17365.49,0,0,0,1,0.1765,0
AUC_1359,1390465263,74,35,804,0.473,22.9714,1492019,1529417,10000,90,20,99,9,0.0909,185.6,12.19,21.67,0.504,25853.55,0,0,0,0,0.1188,0
AUC_1305,1969672457,84,13,949,0.1548,73.0,1355211,1588739,5000,30,21,329,9,0.0274,376.02,15.63,7.26,0.4986,9848.25,0,0,0,1,0.3239,1
AUC_1176,1551176190,21,5,195,0.2381,39.0,587657,611617,10000,90,18,265,1,0.0038,759.99,39.73,33.84,0.5074,36732.11,0,0,0,0,0.1705,0
AUC_1142,1399086608,37,3,330,0.0811,110.0,439755,464563,10000,120,10,58,9,0.1552,710.36,100.92,50.75,0.4889,18134.7,0,0,0,0,0.2415,1
AUC_1279,1507021577,89,21,1101,0.236,52.4286,1847746,2344616,10000,180,23,86,17,0.1977,334.92,37.37,5.0,0.2863,24610.76,0,0,1,0,0.1262,1
AUC_1348,2973767029,139,11,2989,0.0791,271.7273,731304,841837,2000,120,6,60,36,0.6,57.9,19.4,3.14,0.6862,2861.28,1,0,1,0,0.99,1
AUC_1201,2850604899,109,40,527,0.367,13.175,906718,1116800,1000,60,8,77,17,0.2208,72.4,14.91,6.82,0.473,3462.92,0,0,1,0,0.273,0
AUC_1187,1863730929,123,3,1843,0.0244,614.3333,898849,1120488,5000,180,4,70,23,0.3286,88.17,41.37,3.52,0.8123,7777.59,0,0,1,0,0.7512,1
AUC_1097,2091623331,2,0,6,0.0,6.0,1040315,1224253,10000,120,19,332,6,0.0181,936.49,17.1,45.46,0.2127,29991.08,0,0,0,1,0.1938,0
AUC_1161,2133708535,98,3,1715,0.0306,571.6667,1393772,1484097,5000,60,24,142,26,0.1831,27.0,4.4,0.12,0.6799,7391.49,1,1,1,0,0.7266,1
AUC_1002,2062597565,148,4,2996,0.027,749.0,1097253,1378718,10000,120,21,334,33,0.0988,119.51,4.34,3.77,0.9623,10953.44,0,1,1,0,0.8615,1
AUC_1115,2019412840,10,0,31,0.0,31.0,1935266,2058654,1000,180,3,10,1,0.1,308.71,58.21,113.0,0.4283,1383.44,0,0,0,0,0.1112,0
AUC_1300,2847989920,104,6,2895,0.0577,482.5,1387060,1722888,1000,60,20,102,25,0.2451,88.1,0.39,5.2,0.6941,1811.25,0,1,1,0,0.7215,1
AUC_1341,1606787272,8,2,73,0.25,36.5,1613669,1689045,5000,90,12,120,8,0.0667,700.21,12.56,25.29,0.1301,7093.68,0,0,0,0,0.0784,0
AUC_1335,1549387407,36,10,269,0.2778,26.9,1467887,1749051,5000,90,9,160,9,0.0563,668.86,8.7,24.46,0.5494,19299.47,0,1,0,0,0.1575,0
AUC_1234,2501331815,62,14,306,0.2258,21.8571,1682035,1831333,10000,120,8,103,4,0.0388,332.34,69.59,6.92,0.6954,21808.0,0,0,1,1,0.1838,0
AUC_1348,2167842075,83,5,684,0.0602,136.8,1641482,1918765,2000,30,7,27,23,0.8519,20.22,4.67,2.98,0.7041,2582.61,1,0,1,0,0.8289,1
AUC_1080,2282849788,114,55,1287,0.4825,23.4,1786192,2133037,2000,60,17,172,9,0.0523,365.71,32.64,14.5,0.2838,6822.68,0,0,0,0,0.0417,0
AUC_1354,2965078046,75,7,1155,0.0933,165.0,1784807,2252423,2000,120,10,144,30,0.2083,21.46,7.45,8.73,0.6442,3783.73,1,1,1,0,0.8596,1
AUC_1339,1487799287,4,1,29,0.25,29.0,1408191,1731658,5000,120,19,266,5,0.0188,695.98,100.53,53.08,0.4248,7863.15,0,0,0,0,0.1718,0
AUC_1138,2798690189,21,9,125,0.4286,13.8889,491934,585851,1000,60,5,32,5,0.1562,94.28,34.89,0.84,0.3059,2330.59,0,0,1,1,0.1393,0
AUC_1237,2337484726,12,3,90,0.25,30.0,1464027,1705718,1000,120,17,220,2,0.0091,416.43,83.42,2.92,0.4511,1361.95,0,0,1,1,0.1257,0
AUC_1122,1816199148,62,29,517,0.4677,17.8276,1875322,2322953,10000,30,3,37,4,0.1081,387.32,16.8,1.24,0.4416,12713.21,0,0,1,1,0.0754,0
AUC_1022,2134416713,77,1,1731,0.013,1731.0,404339,516385,20000,90,5,22,18,0.8182,29.39,11.13,7.78,0.6753,26598.93,1,0,1,0,0.9501,1
AUC_1225,2663160110,19,6,153,0.3158,25.5,1885675,2051100,5000,240,18,175,1,0.0057,419.51,169.73,123.45,0.1152,12189.97,0,0,0,0,0.01,0
AUC_1215,1389999898,116,27,579,0.2328,21.4444,456009,546648,10000,120,18,142,12,0.0845,123.8,29.61,2.83,0.4712,30539.21,0,0,1,1,0.1608,0
AUC_1037,2342816096,85,0,294,0.0,294.0,742356,923353,2000,120,3,23,4,0.1739,205.91,81.77,16.36,0.5025,3309.29,0,0,0,0,0.2974,0
AUC_1353,1866197074,32,1,988,0.0312,988.0,543073,613394,20000,120,12,207,15,0.0725,111.82,33.98,16.64,0.6619,28454.9,0,0,0,0,0.4558,1
AUC_1382,2194991557,39,8,321,0.2051,40.125,1352950,1651489,2000,60,3,24,7,0.2917,1025.23,50.98,19.64,0.479,8161.71,0,0,0,1,0.2642,0
AUC_1034,2061978150,30,0,541,0.0,541.0,265762,318046,2000,60,11,89,24,0.2697,6.54,13.74,4.87,0.57,2582.84,1,0,1,0,0.8728,1
AUC_1129,1882149623,14,1,135,0.0714,135.0,565690,701428,2000,90,14,220,2,0.0091,922.68,61.41,40.43,0.1673,7593.29,0,0,0,0,0.3051,0
AUC_1278,2926573806,74,0,801,0.0,801.0,552969,639135,2000,180,3,39,30,0.7692,36.7,57.46,19.25,0.755,3241.76,1,0,1,0,0.99,1
AUC_1059,2071245632,90,4,633,0.0444,158.25,481403,587180,10000,30,13,202,20,0.099,9.54,3.58,2.95,0.9456,17229.13,1,1,1,0,0.908,1
AUC_1279,2896315357,52,24,620,0.4615,25.8333,1388027,1740505,5000,180,23,71,14,0.1972,256.76,95.71,6.95,0.2389,5271.11,0,0,1,1,0.2227,1
AUC_1397,2887210842,106,15,954,0.1415,63.6,975805,1218636,20000,120,7,87,6,0.069,233.26,10.73,25.18,0.6007,43436.14,0,1,0,0,0.2024,0
AUC_1043,2098387712,19,1,446,0.0526,446.0,251309,267053,10000,90,21,154,18,0.1169,23.03,7.52,7.41,0.6937,14398.45,1,1,1,1,0.8287,1
AUC_1206,2134887356,9,1,79,0.1111,79.0,1310643,1356872,2000,60,19,224,4,0.0179,1154.34,18.46,10.53,0.5366,7645.94,0,0,0,0,0.2843,0
AUC_1380,1452535530,51,14,643,0.2745,45.9286,1195633,1458343,10000,180,9,144,17,0.1181,212.05,63.18,17.03,0.6286,32428.39,0,0,1,0,0.2498,0
AUC_1060,1567376749,19,3,180,0.1579,60.0,1885027,2000377,1000,240,18,181,4,0.0221,177.06,59.76,96.84,0.22,1361.61,0,0,0,0,0.1741,0
AUC_1253,2182084610,46,0,558,0.0,558.0,1237103,1501142,1000,90,23,208,23,0.1106,36.18,13.56,7.02,0.6248,1657.17,1,0,1,0,0.6951,1
AUC_1126,1559649226,76,7,1264,0.0921,180.5714,827312,1129891,1000,180,12,28,19,0.6786,26.38,1.3,10.17,0.6783,1452.74,1,1,1,0,0.9202,1
AUC_1088,2139294644,58,21,372,0.3621,17.7143,1888889,2331405,10000,240,8,27,7,0.2593,376.86,85.84,24.3,0.4082,15191.92,0,0,1,0,0.0653,0
AUC_1082,2574696593,4,0,29,0.0,29.0,1585885,1648153,10000,90,13,125,6,0.048,978.49,15.21,25.84,0.2009,13707.09,0,0,0,0,0.142,0
AUC_1021,2391348488,137,0,2127,0.0,2127.0,534315,563464,2000,30,16,230,16,0.0696,79.06,2.37,2.7,0.8507,3123.57,0,1,1,0,0.6685,0
AUC_1322,1285336518,25,3,194,0.12,64.6667,1437488,1552168,1000,90,6,24,3,0.125,533.96,32.14,28.58,0.1421,1577.29,0,0,0,0,0.1738,0
AUC_1364,2497526246,28,0,925,0.0,925.0,1503905,1679141,1000,180,22,71,14,0.1972,30.51,53.47,15.06,0.6979,1678.71,0,0,1,1,0.8288,0
AUC_1397,1330263170,20,2,173,0.1,86.5,597473,725950,1000,60,7,105,9,0.0857,972.49,8.8,29.73,0.1805,4323.95,0,0,0,0,0.0931,0
AUC_1146,1358404487,92,3,1974,0.0326,658.0,662641,815344,20000,90,16,33,20,0.6061,16.46,4.23,9.92,0.8392,26286.17,1,1,1,0,0.99,1
AUC_1248,2882377176,25,0,193,0.0,193.0,770417,871891,5000,180,7,58,24,0.4138,23.07,37.07,3.03,0.6594,8912.22,1,0,1,0,0.9445,1
AUC_1322,1188080934,8,0,70,0.0,70.0,724628,816069,20000,120,23,304,7,0.023,1104.52,31.74,22.61,0.1048,42649.44,0,0,0,0,0.1552,0
AUC_1318,1040114935,77,33,609,0.4286,18.4545,1943180,2154160,5000,30,11,76,11,0.1447,336.26,3.94,6.85,0.4498,5941.83,0,0,0,0,0.0241,0
AUC_1047,1857479023,21,2,483,0.0952,241.5,1208703,1413780,2000,120,16,78,17,0.2179,41.05,0.92,6.43,0.6687,2285.47,0,1,1,0,0.8448,1
AUC_1159,2341637090,37,5,177,0.1351,35.4,1833359,1994629,5000,180,19,156,8,0.0513,1138.85,144.45,31.25,0.2814,7002.89,0,0,0,0,0.1806,0
AUC_1307,1436529064,22,3,103,0.1364,34.3333,1070931,1340637,2000,180,8,138,9,0.0652,402.04,159.18,14.73,0.6226,2405.83,0,0,1,0,0.1537,0
AUC_1059,2906329627,39,0,787,0.0,787.0,353666,392234,10000,180,22,332,15,0.0452,25.66,33.98,6.17,0.7215,16697.16,0,0,1,0,0.7676,1
AUC_1337,1228618755,16,3,66,0.1875,22.0,1473708,1763658,20000,120,4,69,7,0.1014,804.2,84.79,77.62,0.2766,79709.6,0,0,0,0,0.0588,0
AUC_1221,1304972933,137,5,4576,0.0365,915.2,298185,374310,20000,120,11,123,28,0.2276,110.18,35.31,12.27,0.8882,26618.65,0,0,1,0,0.8655,1
AUC_1167,2036825725,49,17,194,0.3469,11.4118,1418388,1682856,5000,240,8,133,16,0.1203,245.87,100.05,22.15,0.5479,9132.0,0,0,1,1,0.1955,0
